F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,reward
23.12502,0.15022375,20.479275,22.808878,25.774715,5.2954407,202.9402,236.1183,48.375645,58.769302,0.34400263,1.3469774,0.05875276,0.115463905,0.5548253,0.49607253,6.3529987,4.381422,5.230549,4.1096225,0.23305213,1.6874622,22.919006,0.779211,8.49603,1.3140594,9.015951,1.4064894,4.3058815,2.5611517,0.03819515,1.4486302,1.7913791,0.79279107,2.350469,1.9114683,2.044388,5.475999,27.739067,0.43299067,498.77313,0.29576513,1318.7173,0.1696546,-119.36205,-0.7936877,1513.3053,0.17699832,1027.0746,0.28556132,-125.84107,-0.6855662,2537.6025,0.13978297,894.6817,0.48743176,-128.50594,-0.6472153,-21.728535,-0.39886066,29.129816,0.28121114,0.037966788,1.0619428,-0.030259542,-0.5200339,0.52697694,0.8809758,40.75623,0.29971656,10.506324,1.3381839,15.552189,0.937169,4.6015797,3.2586222,-7.3836064,16.03464,-0.004787941,-0.003803802,0.017487073,1.5468608,1.1893871,0.34615383,0.29854876,0.5590909,0.68156844,-28.14728,1
23.00579,0.2705546,20.131958,21.976082,24.047167,3.9152088,528.4925,1016.8415,128.69131,152.71275,0.34460554,1.1988122,0.055577017,0.110358745,0.6333865,0.57780945,8.482975,7.0084615,5.987639,4.751442,0.19155142,1.6647967,21.959476,0.8316933,9.429342,1.2163422,11.165292,1.4987563,1.4007244,7.937559,0.026119601,2.402256,1.1707151,0.8240843,3.975657,0.7833212,-0.10592123,-53.300335,27.877707,0.4634591,539.9389,0.34803975,1307.711,0.19863707,-125.46877,-0.7422033,1594.3251,0.21300982,1058.7246,0.41586983,-131.56216,-0.6403343,2612.119,0.15180951,937.69684,0.41313985,-133.40364,-0.6146737,-22.714006,-0.43004286,29.009789,0.34754664,0.03271632,1.2103124,-0.035444662,-0.52097803,0.45237142,0.8395264,39.72746,0.37280363,13.690957,0.91319406,20.495913,0.93666935,-0.28749192,-48.42335,-7.426283,15.871658,-0.006265782,-0.005351841,0.021629484,1.455869,1.0978957,0.3483333,0.5941076,0.59272724,0.7050349,-28.309853,1
23.315529,0.23422068,20.888443,22.66882,24.489927,3.6014843,139.3983,73.62556,75.38051,92.503586,0.47055033,1.1047753,0.06885383,0.22763638,0.8059705,0.73711663,11.544521,6.013569,9.121701,6.0171714,0.35514778,1.3105711,23.842358,0.819367,8.105972,1.6495456,14.515071,1.0965939,0.99591374,12.110358,0.03823159,1.1343737,1.9149439,0.64880896,1.7779227,2.1860697,0.35792154,20.81251,25.924423,0.42677274,487.97992,0.30404449,1285.6584,0.16401197,-99.22557,-0.9832445,1487.9501,0.1826606,1062.0416,0.3606807,-107.23828,-0.819214,2509.2075,0.13151418,890.5505,0.36154503,-109.961296,-0.77648026,-20.429413,-0.43839914,27.937857,0.3520438,0.041537724,0.7690506,-0.03471016,-0.4381191,0.6481413,0.743943,38.91386,0.3480535,11.128371,1.3074816,14.83982,1.1579471,-1.2673166,-10.653019,-4.7220216,11.970798,-0.008291705,-0.003943222,0.03175861,3.0025022,1.1735122,0.4342857,0.3985458,0.5018182,0.7089662,-27.076672,1
24.764584,0.1734572,22.094069,24.25531,26.233692,4.1396236,213.83583,304.87213,97.17789,101.18234,0.47227615,1.3161951,0.055718645,0.108565964,0.94756734,0.8918487,13.897264,9.526697,10.119165,6.4099627,0.34203467,1.5853231,21.85887,0.75911725,7.8862834,1.5085341,12.857317,1.0471393,2.3477197,5.4563837,0.033795618,1.1219703,1.7895596,0.7309029,2.651666,1.6207042,-0.74956536,-10.153227,22.11493,0.5630561,478.35165,0.38196787,1221.3123,0.18640807,-120.50411,-0.79701775,1479.9618,0.2061444,949.3027,0.25961968,-125.96497,-0.70061564,2490.0823,0.117722124,790.4303,0.51125133,-127.88372,-0.672324,-17.99619,-0.48608485,25.174572,0.3450884,0.05443242,0.7088308,-0.03372181,-0.49428764,0.7955557,0.7563965,38.34687,0.33600265,5.326864,2.759916,18.337788,0.79204255,-3.4458625,-4.733653,-9.134829,17.518076,-0.01616153,-0.004810738,0.02953459,2.1684737,1.1725293,0.33857143,0.3374242,0.49285713,0.678827,-25.769785,1
23.424246,0.1774057,22.05836,23.315323,24.313425,2.255066,141.70186,92.46753,35.44756,23.486897,0.3100148,1.2170247,0.064898625,0.10319629,0.6124621,0.5475635,7.814532,7.1447196,6.0898237,2.874362,0.16964173,1.6111798,17.550922,1.0445449,14.562779,0.6906039,11.656556,1.695434,1.4739238,8.904413,0.051095143,2.4208086,1.5548532,0.867829,3.6963758,0.9707198,0.38823283,15.10144,28.609114,0.35503012,522.68195,0.3522396,1233.547,0.20819049,-131.56691,-0.7032676,1592.2911,0.20609975,922.1675,0.4339413,-137.69641,-0.6019921,2621.0125,0.11861801,855.2394,0.42097202,-138.24753,-0.59370214,-23.138933,-0.39368448,28.946667,0.33609447,0.041469987,0.9097138,-0.038985718,-0.46555087,0.43527278,0.6922098,37.873787,0.35334134,16.216599,0.6120832,27.925095,0.72405297,-3.6986508,-4.928204,-6.7078433,13.480958,-0.002235096,-0.00558064,0.017694796,1.7288444,0.7319305,0.48749998,0.34430182,1.1416667,1.3409252,-29.575317,1
22.92988,0.27455622,19.967684,21.528524,24.2718,4.3041153,334.4408,482.77496,97.58927,118.48328,0.37275323,1.0030822,0.058224596,0.19071285,0.7354727,0.67724806,9.495294,5.5269823,5.070316,2.9586325,0.28182688,1.2731196,26.61597,0.71988183,12.758653,0.79138374,12.69069,1.0166589,2.4853563,5.211845,0.042484894,1.878318,1.8217126,0.7483756,2.104812,1.988044,0.114779204,80.20557,29.915245,0.46316838,510.41888,0.33799013,1293.5824,0.18348753,-94.36062,-1.0104282,1519.9813,0.19054103,1052.949,0.3465976,-102.69728,-0.83645254,2561.319,0.13219957,921.7076,0.41163775,-106.96223,-0.76673025,-22.23525,-0.46589318,30.333555,0.35374117,0.040503256,0.8773969,-0.032906804,-0.5801896,0.49493125,0.73053616,39.608284,0.39658016,15.408589,0.70780283,16.752363,0.87066114,0.68747973,23.0046,-9.069703,17.745584,-0.008808229,-0.003524391,0.01720669,2.6688907,1.5926237,0.34,0.29268268,0.2827778,0.42018256,-28.191338,1
24.17195,0.29817915,21.07589,22.45059,24.586159,3.5102692,291.30182,342.2861,92.026085,84.63861,0.3777232,1.0844167,0.072126865,0.2210276,0.6083809,0.53625405,7.4650292,4.8408494,7.2185225,5.1731243,0.25539374,1.4081007,21.88111,0.87744117,14.995264,0.86919886,11.600702,1.4755176,-0.92317796,-15.310325,0.03971624,1.3714634,1.6618452,0.6840802,2.1511612,1.9648076,0.30781412,29.4991,26.157135,0.54730606,521.12384,0.3944133,1242.3323,0.22358663,-97.06749,-0.9759459,1542.3645,0.21397458,969.4893,0.35399482,-104.12345,-0.81911385,2625.6267,0.13316071,816.0706,0.40526453,-106.6107,-0.7779365,-20.477955,-0.5993049,28.732689,0.46193045,0.03177581,1.1962553,-0.029696712,-0.59612715,0.44352615,0.8899106,33.85964,0.4908801,16.247261,0.9155532,19.245935,0.8750892,-3.2134836,-5.1190686,-7.033605,14.430296,0.002207309,-0.007147111,0.026243899,2.5854878,1.5926237,0.33789474,0.3003433,0.32,0.48613268,-28.998268,1
25.504547,0.3796713,20.420134,23.041632,26.644434,6.2243004,229.05217,274.26025,224.79341,225.8706,0.40826973,1.4088804,0.054287717,0.117676914,0.7083039,0.6540162,11.053125,7.1883674,9.328735,7.979277,0.24603812,1.8297331,19.94633,0.9498822,7.8827777,1.5126498,14.484042,1.2116332,0.91134375,13.254305,0.034552954,1.4941715,1.3733277,0.80857533,2.8949637,1.5064853,1.8856568,7.433181,23.220774,0.7795009,533.82874,0.5182022,1278.3015,0.20388237,-125.72218,-0.7500969,1549.8726,0.26310748,991.1517,0.40588138,-128.84564,-0.6794973,2573.9253,0.14670953,870.5738,0.4419955,-130.79674,-0.6479479,-17.137737,-0.81265837,25.003963,0.56226754,0.03475147,1.1894937,-0.03443942,-0.5622102,0.58550525,0.9616363,34.99932,0.6156433,10.472225,1.2742026,19.961304,1.1224831,-5.6404333,-2.4840631,-7.1177187,15.454833,-0.013834102,-0.003748171,0.026922772,1.455869,1.098901,0.35166666,0.26447535,0.64,0.69050705,-26.745264,-1
23.851776,0.23215236,20.885838,22.794003,24.77655,3.8907127,219.843,184.77002,122.42916,114.97482,0.435884,1.1411686,0.04600165,0.16990264,0.91852295,0.8725213,11.246838,6.6427836,8.881579,5.0269766,0.3365928,1.2882154,25.561596,0.8940115,6.7686872,2.419184,6.9280396,2.7891917,-0.90641844,-15.956078,0.044241633,1.7107298,1.8094064,0.7933528,1.7632798,2.5745285,0.32668796,30.11782,30.418594,0.52609086,510.7779,0.34193912,1287.4982,0.20378026,-104.16993,-0.9249655,1509.2308,0.20458336,1035.1854,0.25276977,-110.44538,-0.79475105,2580.6865,0.1189837,947.56824,0.35453582,-115.191925,-0.7227205,-21.206018,-0.58068717,32.62359,0.41767758,0.043402538,0.84214795,-0.03129778,-0.77362555,0.6332348,0.6581248,44.066162,0.3636783,9.20026,2.13655,12.689196,1.6428268,-2.567682,-6.797672,-7.706838,19.159323,-0.004560197,0.002260587,0.030962676,2.7522936,1.5926237,0.30842105,0.49491373,0.35375,0.5105741,-26.945946,1
23.691536,0.17220333,20.938005,23.833063,25.999763,5.061758,251.1961,322.31754,55.187477,52.867985,0.5381604,1.24032,0.06859368,0.12604268,1.1038418,1.035248,12.985631,7.677361,10.648048,7.057613,0.35410812,1.4675189,22.206326,0.78001213,8.288099,1.3974856,12.581687,1.0885769,-1.7215333,-9.735383,0.030177902,1.5926408,1.6275196,0.8391147,2.5487964,1.8564385,-1.308138,-5.382051,21.078543,0.50620705,506.70944,0.36425644,1191.4055,0.16598733,-116.23233,-0.8276353,1552.8961,0.22020477,826.6613,0.39135867,-120.71279,-0.7430787,2587.5938,0.1339619,709.8229,0.35927138,-123.13392,-0.7061038,-17.813196,-0.47055307,24.628181,0.35981065,0.05651542,0.6155328,-0.03378166,-0.5391506,0.7713689,0.7086633,37.885967,0.34086344,5.192579,2.7628024,19.461168,0.80215997,-11.306607,-1.7836733,-7.980797,15.385292,-0.003795398,-0.005942747,0.037012283,1.7705928,1.2364761,0.343125,0.30415288,0.47466666,1.1390163,-24.51776,-1
23.41468,0.26563364,20.754883,22.706842,24.188644,3.4337616,65.96,59.83878,147.04213,214.352,0.4941497,1.0494759,0.063266695,0.18587317,0.9182733,0.85500664,11.752357,7.6517224,8.7983465,6.0877557,0.35303226,1.3233919,23.513288,0.8412895,10.407609,1.0782436,13.694851,1.2135775,1.5446857,8.063758,0.036887918,1.161592,1.6501421,0.73205477,2.3202596,1.7658441,2.0733573,2.1957378,26.596954,0.48212454,516.57623,0.3966864,1259.0391,0.1964199,-105.58296,-0.9265451,1549.6141,0.21907376,972.8369,0.39628327,-111.891975,-0.8003866,2566.6511,0.13950843,916.9953,0.45972946,-114.27623,-0.7596865,-18.734776,-0.60625166,25.221954,0.49705303,0.04486532,0.73985016,-0.034792457,-0.5282305,0.6917342,0.6762533,37.7366,0.48944464,11.269474,1.1312186,19.392502,1.0123287,-3.7039704,-3.8377964,-7.8710003,15.483417,-0.010729861,-0.00426013,0.03157465,2.3352795,0.83822304,0.578,0.3116023,0.593,0.9684529,-26.356672,-1
25.092892,0.19599992,22.5172,25.078493,26.397703,3.8805027,256.08347,227.84004,29.84549,45.864227,0.34280849,1.6351243,0.056509968,0.08554089,0.44203305,0.38552308,14.690967,9.681088,12.226208,10.043531,0.2769101,2.088501,17.79853,0.8302648,6.573947,1.5971707,10.932939,1.2851044,3.0029128,3.3565068,0.07028031,1.970181,1.8391896,0.7032949,2.0090497,2.2226744,-0.6691504,-23.096714,20.921848,0.7915656,501.27155,0.36892304,1219.1157,0.20231678,-147.52823,-0.58856976,1513.6475,0.1977561,931.2804,0.3560348,-150.81131,-0.5334582,2514.9492,0.1153228,750.2548,0.2714007,-151.75041,-0.5204196,-17.10741,-0.46701208,24.699911,0.32307568,0.05141223,0.58964485,-0.030518215,-0.5138316,0.9842351,0.7598724,37.553795,0.3502008,4.4648924,2.83267,19.069263,1.1012142,-4.18103,-3.0741649,-7.4080353,15.333139,-0.005564321,-0.003509917,0.016067654,1.5012511,0.83822304,0.312,0.2911975,0.85599995,0.9788176,-27.00228,-1
22.87196,0.1936238,20.519049,22.788261,24.023277,3.5042286,196.68523,297.09528,39.00551,27.372103,0.43863964,1.1381387,0.05460488,0.13174632,0.9063884,0.8517835,9.837406,6.3291864,9.082893,7.390333,0.307819,1.4226848,24.736717,0.76451844,9.0982275,1.0902056,12.588103,1.1115516,4.523422,2.3044984,0.029269692,1.5858425,1.518932,0.79123724,2.802207,1.4199085,1.0200096,4.5252757,28.271294,0.3968715,521.5562,0.35257632,1267.3541,0.21298274,-110.09262,-0.877581,1542.2628,0.19157453,1006.8574,0.312894,-116.8018,-0.7565993,2535.228,0.1285685,880.2553,0.39794675,-119.92946,-0.70936203,-19.885662,-0.44340274,26.544567,0.33443964,0.042632733,0.7711553,-0.035004865,-0.4366466,0.6303865,0.7289962,40.57886,0.3809499,10.462517,1.0858884,15.78516,1.0805248,1.6970999,6.9651265,-8.53244,16.862595,-0.010905448,-0.00413751,0.027745696,2.4634335,1.1600928,0.39,0.28497952,0.45066664,0.9753049,-27.08864,-1
22.76996,0.16217169,21.01914,22.54494,23.972477,2.9533367,319.51624,389.86267,55.502235,52.353653,0.4663324,1.0360404,0.05715227,0.28163734,0.87683415,0.8196819,11.924505,6.660134,9.12839,5.853831,0.33571294,1.2677329,27.244507,0.70273477,10.284973,1.0487298,11.154145,1.3205346,1.6198254,7.3304777,0.040664535,1.5522796,1.7840524,0.7210134,2.4312987,1.4564347,-0.40876248,-19.631914,26.390469,0.44422355,500.8246,0.33532432,1280.8556,0.19769575,-92.11228,-1.0419798,1491.6864,0.19507451,1037.2938,0.30273888,-100.80165,-0.86703515,2526.6965,0.12959269,879.3098,0.35319552,-104.52318,-0.80453086,-20.804255,-0.39419764,28.9073,0.31815198,0.04349996,0.77221644,-0.034475397,-0.45606,0.58381814,0.7380986,41.335014,0.3186979,10.89497,1.1844931,13.679191,1.2305005,-0.4888486,-28.895714,-8.351718,17.011204,-0.01287404,-0.00480658,0.027928518,2.5477707,1.3711152,0.39733332,0.3256064,0.3875,0.65611386,-26.950115,1
23.791067,0.17579769,21.912342,23.298447,25.023888,3.1115456,123.780365,82.82238,43.52537,46.21504,0.56636643,1.0081147,0.057010546,0.3231053,1.1093042,1.0522937,11.199324,5.171831,7.8646007,5.0616794,0.3624279,1.2253581,25.651392,0.73507535,7.244422,1.2758651,11.09924,1.3870455,0.02049669,577.6489,0.03461819,1.8444649,1.5820838,0.80422705,2.7889578,1.4808553,0.6113345,10.463279,22.204134,0.36576647,476.87393,0.35725862,1238.2964,0.19031042,-98.95136,-0.989293,1452.4688,0.19155906,977.6613,0.31256443,-105.323494,-0.86051345,2472.9822,0.09709933,782.58636,0.49884918,-108.180725,-0.81063205,-16.36776,-0.44141713,23.772486,0.3305496,0.047695912,0.5985038,-0.031724878,-0.4309654,0.6713293,0.6227355,39.781025,0.3870936,4.450478,2.3777852,14.133325,1.3524952,-4.5219693,-2.9086633,-9.224408,17.798689,-0.01234095,-0.004105021,0.027552957,2.5404158,1.1600928,0.43733332,0.4392792,0.46692306,0.84930176,-26.168835,1
23.011057,0.073481955,21.776707,23.16548,24.213327,2.4366207,50.46077,18.09032,78.19331,162.34467,0.18461101,1.6295485,0.051056474,0.060901444,0.14036103,0.08930455,9.446362,7.0617995,6.9132605,4.939695,0.09866346,2.466506,15.672824,0.78684103,12.207946,0.6143644,12.58715,0.8389084,4.886577,1.9196411,0.04128624,1.9347982,1.4224457,0.7632409,2.9573998,1.3233562,2.8875582,1.485628,26.731236,0.30955592,563.5152,0.37701917,1267.6697,0.24213529,-168.11327,-0.4259152,1621.0682,0.20811081,956.5825,0.36233073,-170.37631,-0.38702846,2582.8062,0.11673859,826.7703,0.33644053,-170.71928,-0.38177004,-18.711535,-0.45224646,24.066732,0.3836502,0.041059256,0.8434651,-0.027393017,-0.4871186,0.4901783,0.78336835,36.47173,0.38038054,10.013444,0.9944787,23.648876,0.49757397,2.4844165,6.5345793,-11.199474,19.163836,-0.003147253,-0.004351199,0.017965555,0.83402836,0.58626467,0.28428572,0.11248582,1.225,2.924923,-33.04677,-1
23.904392,0.12946641,20.836727,24.73442,26.18774,5.351013,92.54624,77.50866,49.339317,133.61069,0.38353673,1.399427,0.05275458,0.06646934,0.79851484,0.74576026,13.57378,9.225534,9.6021,5.666925,0.24685961,1.7459517,20.404608,0.8106565,9.5044775,1.1280681,12.51096,0.88759214,4.3019094,2.8001568,0.046193466,1.9658103,1.5864118,0.85278577,3.1662197,1.3904276,-0.76119846,-5.933328,22.44107,0.5068838,510.4636,0.41231483,1231.6826,0.22073337,-138.50658,-0.6608646,1516.6022,0.20434469,931.07544,0.33869976,-142.22604,-0.59681004,2511.6167,0.14059448,789.36145,0.35956612,-143.63272,-0.5769982,-18.384638,-0.52973425,24.699158,0.39976215,0.06573757,0.55895776,-0.03470725,-0.5769139,0.7186904,0.6848937,40.15225,0.3505148,3.5800643,3.9595296,17.037556,0.91478664,-1.587537,-11.356591,-10.267278,18.144764,-0.008958662,-0.003803092,0.0296596,1.5012511,0.75440073,0.40888888,0.32996443,0.806,0.6502799,-27.19788,-1
22.141228,0.13542096,20.485043,22.10906,23.423725,2.9386826,154.95412,194.28253,42.59787,24.914728,0.39946043,1.1004761,0.04129944,0.19943349,0.77744496,0.7361455,10.741687,6.4747458,8.668592,4.950582,0.3212427,1.2991055,26.060251,0.89686096,11.597736,1.1470845,12.229514,1.4577544,0.9201958,13.919428,0.028844815,1.3282595,1.8793314,0.77985954,1.9063706,2.0787175,1.36138,6.533658,32.117992,0.41569564,512.4748,0.30828422,1282.2098,0.15523085,-93.13831,-1.026195,1543.4518,0.20776781,977.42096,0.30628803,-102.69905,-0.8426163,2612.5933,0.12193777,926.9353,0.39696917,-107.78416,-0.7617437,-22.394073,-0.43006682,32.773655,0.34664273,0.03729342,0.945414,-0.03287256,-0.5495026,0.5661936,0.74339134,44.29038,0.30910775,14.591725,1.0763355,15.669206,1.3433613,-0.16501822,-91.33305,-9.463721,20.168917,-0.01923679,0.001732955,0.01988514,3.0023096,1.1591964,0.47066665,0.3211327,0.46416667,0.54631275,-28.11794,1
24.345549,0.36808866,19.9857,22.169245,24.456545,4.4708443,848.4347,1335.6509,77.96295,88.4912,0.48725432,1.2009534,0.058383517,0.12486576,1.0446953,0.98631173,9.949576,8.506598,7.209666,5.747078,0.3037954,1.5793577,21.471567,0.8689745,5.8416324,2.0487154,13.408483,1.3011788,2.8406253,3.9175951,0.0310489,1.6714655,1.4593643,0.78900284,2.8427029,1.2766826,1.1886511,6.104784,21.629942,0.6416501,534.3251,0.50630367,1179.08,0.24988362,-115.64454,-0.8408171,1576.6572,0.22257324,908.62836,0.42929038,-119.689384,-0.7542522,2554.2917,0.13040932,843.87805,0.3416204,-121.04433,-0.73213506,-15.347739,-0.788542,23.15674,0.4974377,0.03779919,0.9891786,-0.031653244,-0.5308846,0.64917535,0.8395092,35.419777,0.5455741,3.17057,4.6887913,22.366417,0.9210725,-0.04674576,-299.3234,-7.9826303,17.213484,-0.009978179,-0.004630757,0.03710213,1.7705928,1.2364761,0.34437498,0.2831512,0.47066665,0.6327134,-26.74565,-1
22.41006,0.20794176,18.924137,21.647049,25.264631,6.340494,245.22522,276.85318,106.44233,181.98457,0.4329453,1.2093674,0.049573623,0.13758653,0.8292098,0.7796362,11.60268,8.568761,9.700384,6.1485653,0.31118253,1.5254681,22.978975,0.8148883,5.696479,2.0168052,11.692682,1.1871971,2.7614324,4.2626643,0.038845174,1.5309439,1.9098036,0.703843,1.6629364,2.43871,-1.7910255,-3.1546447,20.150576,0.56634367,494.5109,0.37826902,1259.9045,0.1888573,-112.68314,-0.86600184,1484.828,0.19607562,995.44653,0.33170772,-117.83296,-0.77055573,2471.52,0.12421445,829.7583,0.35942265,-120.253975,-0.7330139,-16.318771,-0.48345318,23.375586,0.34883523,0.053193893,0.56705964,-0.029669946,-0.5664538,0.6666868,0.77645165,40.02639,0.3385297,1.8720555,6.4705224,14.511582,1.1755213,-1.5532581,-9.549185,-8.24903,17.16225,-0.015257849,-0.001881284,0.017633233,2.3864512,1.1600928,0.37866664,0.34615728,0.5783333,0.7851945,-27.488737,-1
23.660286,0.15918851,21.007372,23.39661,25.453691,4.4463196,238.43623,418.95807,145.68517,212.61961,0.30650112,1.3943609,0.047803193,0.100986265,0.5909334,0.54313016,10.428433,6.9056354,6.462621,5.367872,0.19170891,1.767535,21.581078,0.7216684,6.0964613,1.819809,13.308097,0.9343768,7.08751,1.6080552,0.034572154,2.0752876,1.6588962,0.63802713,2.893394,1.2903155,1.9334495,2.7501628,24.59664,0.42673588,540.6332,0.35284805,1259.3306,0.19984077,-133.05714,-0.68975675,1592.9932,0.18984643,925.2054,0.3275783,-137.36311,-0.61566013,2568.0425,0.13057125,905.25476,0.39588258,-138.53864,-0.59950817,-18.49764,-0.44160908,24.60228,0.34237164,0.040152304,0.9292796,-0.03626992,-0.39415973,0.5032823,0.81395596,39.19957,0.3170954,7.3418026,1.6364034,19.257011,0.841792,2.8951702,5.6279182,-8.120593,17.459993,-0.017624991,-0.004427149,0.018625973,1.455869,1.098901,0.3125,0.23909988,0.76888883,0.8167068,-29.972818,-1
23.182743,0.114848286,22.152218,23.350883,24.24815,2.095932,151.54582,131.49022,34.19512,30.842798,0.45644796,1.1570237,0.050697036,0.10932384,0.94996846,0.8992714,11.377759,7.6476493,8.324076,6.877788,0.30499554,1.4569213,24.028448,1.0112109,11.1438,1.234879,10.2042675,1.4062493,-2.061128,-6.6618357,0.04080397,1.9345114,1.5319806,0.8853983,3.158901,1.3757896,1.010676,6.4534974,33.046734,0.40643883,494.04675,0.33900714,1302.4695,0.18085134,-102.69971,-0.95617825,1496.7089,0.20930909,1013.8331,0.25141725,-111.53153,-0.79333144,2587.2417,0.12310506,848.9701,0.388718,-115.85953,-0.7283504,-24.254137,-0.40505323,33.728973,0.3572399,0.04884123,0.6682798,-0.037076585,-0.55471677,0.58847684,0.79981554,45.398922,0.30494457,14.939213,1.1326146,15.327254,1.1408578,-1.3144832,-12.949794,-5.826949,15.27034,-0.006018397,0.001560109,0.010594969,2.1838036,0.7319305,0.6775,0.6103431,0.89,0.65470093,-26.111614,1
23.64208,0.19220448,20.76414,23.293701,26.030146,5.2660065,241.64128,212.88995,41.74157,35.629604,0.5448734,1.0502812,0.06632492,0.25231102,1.1104776,1.0441526,14.752463,9.17593,10.89493,6.822335,0.4056969,1.2939998,25.8238,0.6567403,6.385331,1.6151613,18.285942,0.88948095,2.050393,6.8600216,0.042627808,1.7632219,1.7587966,0.7181976,2.7267315,1.4728256,0.046598837,116.656364,22.899323,0.41427088,486.23547,0.36214307,1262.2288,0.19276187,-98.71941,-0.98659706,1506.9232,0.19599406,969.3094,0.37272105,-106.46998,-0.83162093,2487.6123,0.10646335,882.4741,0.40795004,-107.73814,-0.8085943,-18.372068,-0.41835773,24.854895,0.33749565,0.05055557,0.6776342,-0.032475196,-0.48464435,0.73705304,0.71123356,39.09902,0.3064677,5.05158,2.2701862,24.733212,0.6968166,-1.9539679,-7.98125,-8.084361,15.415286,-0.005749133,-0.003478957,0.031025682,3.00273,1.0978957,0.4683333,0.37569565,0.4581818,0.68584144,-25.87881,-1
