file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,SentimentScore,slideScore,POMSScore,activation,reward
5,./voice\hiraga\condition3\c03.wav,0 days,0 days 00:00:12,28.678635,0.28237396,26.023235,26.876993,28.188267,2.1650314,139.56961,101.44023,500.44836,1012.05676,0.2234322,1.3872291,0.038548827,0.043045018,0.42326707,0.38471824,9.21735,7.8208847,7.654992,7.4934826,0.18290786,1.841116,11.981444,1.2596123,9.193915,1.2056316,6.912103,2.16567,4.272304,2.6315048,0.06836829,1.7036986,2.0953996,0.5739088,3.1434813,1.5704383,0.07938911,256.48254,15.787586,1.2653804,574.0997,0.42456934,1245.3438,0.23027909,-151.2298,-0.52727395,1616.7141,0.19328204,971.3623,0.33754393,-149.14246,-0.51925933,2726.4702,0.12477016,852.7655,0.46185154,-151.1257,-0.4925738,-18.833214,-0.73169905,30.915304,0.48740536,0.003729142,11.217799,-0.012629531,-1.2475798,0.5465253,0.7228008,29.275902,0.51135534,13.477214,1.1712546,13.913292,1.6462018,2.6117043,6.405599,-8.86912,21.036505,-0.012450292,0.000753175,0.02156773,2.0850708,1.0058676,0.28916666,0.16997345,0.7445454,0.99292374,-31.22324,-0.100000001,6,1,0,1
5,./voice\hiraga\condition3\c04.wav,0 days,0 days 00:00:12,32.379993,0.40301803,25.1101,27.103027,48.070618,22.960518,403.57993,624.8578,189.60089,209.79599,0.5818537,0.88913786,0.06281786,0.46919143,1.0626528,0.99983495,13.362198,9.683403,9.50866,6.357988,0.4260822,1.0630287,10.696681,2.0659964,12.573528,1.4202106,7.5517955,3.0636888,2.3773608,6.0423117,0.05813451,1.4927845,1.719419,0.59296775,1.6319008,3.329458,4.350193,4.709256,16.507202,1.0670155,659.2168,0.5195971,1093.4507,0.31154966,-94.891624,-0.9453352,1725.3934,0.21345603,947.96387,0.46244773,-91.79579,-0.9010245,2790.4836,0.1384901,769.20197,0.44139534,-93.11211,-0.8665311,-11.249674,-1.6531143,22.713314,0.84283715,0.014503091,2.7052827,-0.008839063,-2.310784,0.60948175,0.71831554,16.471502,1.4708675,14.139218,1.4203024,10.089101,2.7022703,1.2473223,13.113149,-4.4405,15.61258,-0.010073502,0.001183692,0.12544227,3.1693077,2.3450587,0.26035714,0.2236145,0.16791666,0.31656986,-26.20835,0.899999976,0,1,0,1
5,./voice\hiraga\condition3\c05.wav,0 days,0 days 00:00:11,28.918041,0.31173807,23.688488,26.850342,29.569519,5.881031,193.65726,239.5823,102.77253,81.385765,0.2169759,1.170817,0.04059879,0.11156098,0.35581037,0.3152116,6.9507017,4.543519,3.6084127,3.4900386,0.14446397,1.6742836,16.630054,1.147227,12.269763,1.3648376,9.9019985,1.6348078,5.0466247,2.9022841,0.046972383,1.5400819,1.8645486,0.65013844,3.8532004,1.2656559,-0.6024198,-33.86722,19.317057,0.97867644,607.01807,0.3751995,1197.2883,0.28643593,-113.077446,-0.77732986,1683.6693,0.18506838,1056.2085,0.35379413,-112.06622,-0.75049794,2769.1863,0.11819854,871.73535,0.4409033,-114.69356,-0.7073068,-19.817144,-0.8884344,32.329292,0.52485716,-0.00199135,-18.565357,-0.011643781,-2.2128577,0.24697319,0.9667647,27.57068,0.67338175,16.902966,1.1644324,14.452599,1.3023983,5.3700037,3.2040544,-8.5458765,20.445326,-0.017904311,0.002472517,0.01500952,2.0018198,1.6453383,0.31055555,0.23864134,0.332,0.4253344,-34.07004,-0.300000012,6,1,0,1
5,./voice\hiraga\condition3\c06.wav,0 days,0 days 00:00:13,30.165342,0.38793892,23.837847,26.72435,29.941265,6.1034184,209.79707,153.07745,169.70305,126.96255,0.30286616,1.2446877,0.038676064,0.09717602,0.5787495,0.5400734,9.322073,7.3552003,7.1455455,5.5167823,0.223198,1.5494343,10.552135,1.7659847,9.70383,1.4886081,9.745552,1.781155,2.7374187,5.305626,0.07595312,1.2943597,1.9995427,0.5848623,1.3641586,3.4973211,1.9296224,8.090324,15.110922,1.1082772,626.4691,0.5120426,1146.459,0.2908085,-128.87198,-0.6904209,1647.9865,0.21912766,960.66797,0.3990206,-126.83664,-0.67427045,2724.0771,0.12966023,900.145,0.42405006,-127.35646,-0.656474,-12.179436,-1.333622,25.71187,0.62092316,0.001988937,18.809605,-0.00791783,-2.8421438,0.47575697,0.82304406,20.53544,1.1141453,12.901106,1.4552493,15.154308,1.4719652,2.306538,8.404668,-8.177347,19.272379,-0.016072985,0.000297913,0.039413553,2.1555042,1.8547142,0.22,0.22688103,0.3565,0.47407043,-30.982935,0.400000006,4,1,0,1
5,./voice\hiraga\condition3\c07_00.wav,0 days,0 days 00:00:11,31.860325,0.430858,23.83479,26.774124,44.010483,20.175694,276.80164,326.6782,96.49696,76.496445,0.4053439,1.0468792,0.059715413,0.2572606,0.7519791,0.6922637,10.732206,7.956277,8.597667,6.363298,0.26493466,1.2891359,10.695635,1.7904035,11.500028,1.4656773,10.554273,1.9804355,0.74166524,22.113361,0.08118461,1.4991145,1.8704772,0.54005027,1.4528804,3.1058526,2.3303921,10.757291,14.186767,1.4487697,642.29486,0.5586198,1083.45,0.31061587,-99.086235,-0.9271246,1703.5109,0.22429289,919.6064,0.47813913,-96.15955,-0.91080296,2736.7803,0.12796907,793.42926,0.4530497,-96.926476,-0.8828242,-10.072618,-1.8201547,22.145586,0.71769166,0.006889902,5.806898,-0.006985299,-3.2011597,0.41960415,0.8560597,15.14152,1.4518719,12.455021,1.6486427,15.947432,1.4813051,0.99289834,19.37608,-6.6016765,16.127136,-0.006731153,-0.001903132,0.031736583,2.365787,1.6468437,0.34944442,0.28239986,0.31923077,0.42734352,-30.86891,-0.300000012,6,1,0,1
5,./voice\hiraga\condition3\c07_01.wav,0 days,0 days 00:00:11,34.8169,0.3776213,26.047768,27.03071,55.404205,29.356438,276.41763,395.1567,333.8222,254.25742,0.19454278,1.5784459,0.038024656,0.04291959,0.2938265,0.25580183,14.1165085,13.987752,9.231047,8.409523,0.11567495,2.6307817,6.0448956,2.1836557,8.374939,1.2862344,6.84461,1.5451301,5.619216,2.0650525,0.060785204,1.7810801,2.0037055,0.57903713,1.0206971,5.3334327,6.3043633,2.940456,11.359073,1.6348745,624.35846,0.4471531,920.3583,0.5103995,-163.52792,-0.43143895,1660.0116,0.19267172,901.7898,0.3312379,-149.95949,-0.54262066,2696.2744,0.13519496,675.20105,0.49065104,-150.74673,-0.52129304,-5.6972136,-3.4881234,19.592804,0.9609876,-0.006776318,-5.6567807,0.006233536,3.3559942,0.38366413,1.2427058,10.567358,2.1403193,7.409648,2.3769822,11.430766,1.3063504,7.007942,2.4772906,-10.089454,21.376604,-0.017232902,0.000250375,0.011205651,1.1828935,1.0968922,0.25083333,0.16229902,0.6981818,1.3369287,-33.36942,0.400000006,6,1,0,1
5,./voice\hiraga\condition3\c08.wav,0 days,0 days 00:00:11,31.164276,0.4025322,24.763351,26.898132,29.252344,4.4889927,261.46524,232.70305,101.50892,68.003296,0.37844008,0.9670807,0.04271912,0.27049294,0.69017607,0.64745694,8.808825,5.9695272,6.976758,4.3005943,0.24056238,1.160392,12.607115,1.741585,11.567172,1.2015061,12.377932,1.2567316,2.134324,6.7843113,0.060607266,1.5936503,1.7231872,0.59901553,1.8045648,3.1433446,1.5621173,11.534117,13.094416,1.3499743,629.76886,0.51432794,1128.4078,0.33199316,-97.01982,-0.9249452,1649.5182,0.2249882,929.2835,0.48192534,-94.19455,-0.9046795,2743.1052,0.13390702,778.9973,0.5398724,-94.60334,-0.8789964,-10.204115,-1.6748251,21.323362,0.85547614,0.004439483,7.889885,-0.006018137,-3.6630557,0.38065654,0.72629064,18.760405,1.327599,12.481285,1.325253,16.485437,1.0649216,0.896399,18.510534,-8.516298,19.534458,-0.02115315,0.000640675,0.025578639,3.366697,1.9248396,0.3090476,0.25126168,0.20842105,0.2883029,-30.856081,0.5,6,1,0,1
5,./voice\hiraga\condition3\c09_00.wav,0 days,0 days 00:00:12,29.13008,0.3438117,24.97426,26.836811,28.472313,3.4980526,352.0337,471.97098,171.02946,211.76276,0.42089218,1.2546916,0.051061727,0.17429002,0.7314291,0.68036735,16.058052,16.118841,11.410058,11.022307,0.31276435,1.513088,11.698796,1.666957,9.463214,1.6324062,11.174243,1.7012805,7.0408373,2.0224106,0.06582739,1.6279352,2.0029001,0.52170336,2.923882,1.5518088,3.6980765,5.5201926,15.3150835,1.0730443,592.7965,0.4542726,1120.1936,0.2971004,-113.52724,-0.7676055,1645.8202,0.20401692,954.2346,0.41517925,-108.69109,-0.7919044,2715.3713,0.12945709,820.8402,0.41526538,-112.46257,-0.73075515,-13.674819,-1.2139647,28.363117,0.5510307,-0.009558341,-4.418464,-0.002976518,-6.7125072,0.51593405,1.0508144,21.846262,0.823507,11.574687,1.6178304,13.646947,1.6214223,9.324015,1.7716109,-5.230842,16.706451,-0.017914476,0.002454559,0.08761487,2.4186823,2.0100503,0.25333333,0.2247344,0.25285715,0.28318164,-29.066895,0.800000012,6,1,0,1
5,./voice\hiraga\condition3\c09_01.wav,0 days,0 days 00:00:12,30.743513,0.3389976,24.905878,26.76538,38.704803,13.798925,153.87697,102.286514,241.67686,266.85577,0.27356777,1.203262,0.037962016,0.10651154,0.5252999,0.4873379,7.9444294,5.3094745,6.6745973,4.779298,0.18190345,1.4527398,12.520458,1.4237343,8.918102,1.7485635,5.579676,3.0367274,2.1291637,8.160709,0.06166258,1.6770606,1.7957643,0.58851033,2.846215,1.8319043,1.8859609,8.207067,15.04535,1.1608864,646.2412,0.40825316,1160.6978,0.3011896,-127.38552,-0.6909099,1678.7069,0.23402473,951.9131,0.3520682,-121.04962,-0.71689105,2783.39,0.12703684,869.07556,0.6143351,-123.52771,-0.67351407,-14.280927,-1.1806438,25.414604,0.6308968,0.002341189,18.49223,-0.012262334,-2.1768641,0.36176845,0.77898514,23.548725,0.8413594,11.811006,1.6445082,8.69708,2.48509,-2.2505527,-10.188757,-7.66376,21.242754,-0.019647714,0.0056771,0.029543621,2.3352795,1.6750419,0.26049998,0.22278857,0.37176472,0.7414233,-32.044285,-0.300000012,8,1,0,1
5,./voice\hiraga\condition3\c10_00.wav,0 days,0 days 00:00:11,29.182623,0.33788717,24.44605,26.806313,28.561113,4.1150627,185.36339,133.24303,241.8358,353.21872,0.34066558,1.121226,0.039200023,0.1351546,0.6512858,0.6120858,10.918108,5.7215276,7.612347,5.364966,0.24268033,1.412972,12.575119,1.4101732,10.174264,1.4726301,6.2286363,2.9778292,0.40883026,38.17224,0.05152525,1.5715852,1.8647361,0.5866155,2.9696846,1.6398381,2.113362,7.4020286,17.622587,0.91320574,650.1673,0.40157598,1195.115,0.25757056,-124.80589,-0.7091332,1701.063,0.21985401,987.3516,0.41370323,-124.63586,-0.6725447,2806.6575,0.13362765,815.3941,0.4635356,-125.9172,-0.64821553,-16.019436,-0.8829079,26.327227,0.59312236,0.00580553,6.5526023,-0.015797805,-1.1946062,0.5151245,0.6939984,26.240173,0.66150266,14.696281,1.2313039,11.605407,2.0800505,-5.3158526,-3.5244615,-5.5183616,17.619211,-0.014419202,0.004970453,0.021128248,2.5477707,1.2820513,0.33785713,0.3212293,0.48583332,0.67293453,-28.377617,0.699999988,8,1,0,1
5,./voice\hiraga\condition3\c10_01.wav,0 days,0 days 00:00:11,29.75391,0.42113817,21.824259,26.536627,27.8576,6.0333405,206.78697,185.03273,236.65967,327.40366,0.25289667,1.3236781,0.037532352,0.07395317,0.47183353,0.43430117,8.060102,5.4939528,6.5501266,5.180888,0.1701827,1.7429231,9.227833,1.8809462,8.59743,1.5023577,7.390527,2.0557618,4.295065,3.4375927,0.06696006,1.2179866,2.1788924,0.5704818,1.5713344,3.012025,3.4987147,4.742468,15.640384,1.0724115,611.4178,0.48223987,1129.101,0.2655811,-137.16656,-0.6310824,1657.6865,0.22545694,878.394,0.36447772,-134.68484,-0.61707926,2760.4773,0.1372958,848.49835,0.54509693,-135.43561,-0.6003812,-13.099757,-1.2917777,24.361229,0.7379744,0.006101333,6.6324706,-0.007908663,-2.2018414,0.41457888,0.87352604,21.81184,0.94452477,13.18319,1.2265875,12.29791,1.6758451,3.461953,5.4659214,-6.790274,20.193047,-0.017717341,0.006062177,0.02159701,1.7288444,1.4678899,0.25125,0.4146516,0.4333333,0.7799885,-31.799238,0.800000012,10,1,0,1
5,./voice\hiraga\condition3\c11.wav,0 days,0 days 00:00:12,34.18078,0.39295447,26.53478,27.972473,52.86829,26.33351,589.4817,1002.8307,150.46965,88.1165,0.4995302,1.231559,0.039354034,0.21963483,0.9341054,0.89475137,14.363586,10.625378,10.556528,9.312666,0.3350081,1.5335082,8.759533,2.398945,8.168395,1.6700612,7.5707893,2.1791284,1.6505606,10.226459,0.058109585,1.5754259,1.84443,0.5406858,0.77723235,6.595961,1.847615,7.031274,12.223279,1.5745472,666.083,0.60023755,1082.3185,0.28869888,-113.11461,-0.8283498,1682.9763,0.2778359,857.54474,0.32912588,-106.70152,-0.85539496,2735.2302,0.14908311,803.87,0.49135688,-108.32328,-0.8193802,-4.5176444,-3.8313508,15.813578,1.1072075,0.020365056,2.0897067,-0.005536011,-3.7121482,0.60649824,0.9596521,13.366765,2.0032537,7.4565554,2.1536767,10.428201,1.7254955,-2.975106,-6.727827,-7.799211,20.072994,-0.018474327,0.00243149,0.050000016,2.8356965,2.3470244,0.20535715,0.23045734,0.2048148,0.4953814,-26.189507,-0.300000012,6,1,0,1
5,./voice\hiraga\condition3\c12.wav,0 days,0 days 00:00:12,34.039665,0.41152114,24.433395,26.964922,54.61949,30.186096,185.45348,89.855804,160.99033,184.89703,0.3331085,1.1414464,0.04116245,0.18271053,0.57763326,0.53647083,8.74756,7.887892,7.767983,7.0698204,0.21349268,1.638618,11.753864,1.5584732,5.166688,3.691739,6.488618,2.6982753,2.442478,6.3950796,0.06943863,1.3303694,1.757073,0.5532626,0.44722107,10.980756,4.7098904,3.985005,15.855358,1.124631,656.98676,0.4585738,1078.1025,0.32540613,-114.02966,-0.80913293,1673.4742,0.21022546,938.6197,0.38965842,-104.32201,-0.8747697,2741.3608,0.14035608,830.10516,0.4440543,-105.56571,-0.83369404,-6.909966,-2.5341706,22.4972,0.7345172,0.008673059,4.5539083,-0.000485877,-52.465057,0.37910512,1.0794035,17.575201,1.2764901,4.0991044,5.9052734,8.3917265,2.5246398,1.3149867,14.484579,-6.985583,19.697067,-0.010701357,0.000968183,0.023942463,2.4186823,1.5939597,0.32894737,0.2500925,0.31,0.5745382,-34.508858,0.800000012,6,1,0,1
5,./voice\hiraga\condition3\c13.wav,0 days,0 days 00:00:12,31.58546,0.3630664,25.571463,26.972076,30.49324,4.9217777,771.07623,1291.8534,215.27544,275.02405,0.2703392,1.327138,0.037645042,0.07785817,0.4753453,0.43770027,7.898329,4.5941186,6.853042,4.9869127,0.16006951,1.7929298,12.61362,1.6482416,10.955015,1.28106,8.938411,1.677642,2.8939528,5.3061876,0.053320553,1.5524054,1.7136635,0.63916457,3.2378953,1.6451691,2.9746382,6.618876,18.865599,0.7682222,633.1122,0.51141346,1233.4364,0.28218344,-128.4576,-0.69387263,1636.8236,0.2233072,1005.9761,0.36544085,-125.86488,-0.67639536,2795.138,0.12807281,852.1448,0.4826616,-127.951584,-0.6403164,-15.350959,-1.1933601,28.192394,0.63904285,0.003368581,13.96149,-0.010979418,-2.1820252,0.32409182,0.9428243,25.589495,0.95490986,12.728363,1.3855813,11.233488,1.6564076,-1.0365158,-19.166477,-9.532771,21.087729,-0.024382632,0.001824324,0.022344358,1.8348625,1.6764461,0.2495,0.1800132,0.34263155,0.5716628,-31.404585,0.300000012,6,1,0,1
5,./voice\hiraga\condition3\c14.wav,0 days,0 days 00:00:11,27.672703,0.3303329,23.492397,26.35831,27.602104,4.109707,326.63208,937.08575,301.6405,525.1927,0.54327965,0.9865437,0.08613165,0.336344,0.9519311,0.8657995,11.723856,6.487589,8.737141,6.333789,0.4262528,1.0845982,20.060055,0.9776114,11.570736,1.3276503,6.32406,3.13701,2.2220058,6.661724,0.06470151,1.2820351,1.9322318,0.5681121,1.6515652,2.8965018,1.7692522,11.233941,15.915056,1.0277232,581.1835,0.4495263,1227.1227,0.260526,-81.23668,-1.0420892,1551.8987,0.20798142,1025.38,0.31963933,-81.553085,-0.9770861,2662.3008,0.117744766,813.1944,0.42192417,-86.73216,-0.8706455,-15.672841,-0.9029915,28.753252,0.50014156,-0.002116792,-15.576191,-0.011366518,-1.8600713,0.5955616,0.7777255,26.869959,0.70249146,13.133136,1.2817212,7.295429,3.035414,1.9153398,8.310808,-6.670658,17.943462,-0.015720192,0.001847079,0.063364446,2.911738,2.117864,0.3152174,0.28114468,0.155,0.1674664,-25.636816,-0.300000012,8,1,0,1
5,./voice\hiraga\condition3\c15.wav,0 days,0 days 00:00:12,29.032572,0.340007,24.170774,26.651865,28.162987,3.9922123,310.55762,615.0217,151.5695,169.27213,0.35686395,0.93197227,0.076728754,0.2562323,0.60651094,0.5297822,9.024107,7.107542,5.8497615,4.225711,0.20087296,1.0670868,15.807234,1.3789874,10.040089,1.8215103,4.9719143,3.3057895,2.9911318,5.6461754,0.058127664,1.4578477,1.9453045,0.5865624,1.7499748,2.9093857,-3.836251,-5.0711856,14.206333,1.554298,593.0639,0.42025056,1172.1447,0.3050107,-102.62348,-0.8681528,1646.2057,0.22566615,992.6615,0.3789012,-101.31653,-0.8327499,2731.515,0.13042328,849.62286,0.5813933,-103.96385,-0.7790348,-16.464573,-1.0418401,28.331888,0.60863155,0.01161795,3.5202758,-0.014650402,-1.7182391,0.29408768,0.7148527,25.453583,0.85833216,14.626602,1.350434,8.889913,2.051496,1.2973512,14.838778,-2.6737046,13.888568,0.002995278,0.004245269,0.074335374,3.2527106,2.596315,0.21193548,0.27348903,0.1884,0.25914752,-33.74881,-0.400000006,8,1,0,1
5,./voice\hiraga\condition3\c16.wav,0 days,0 days 00:00:13,30.880064,0.37393126,23.85846,26.93277,35.695877,11.837418,243.8639,229.83954,212.6825,158.43684,0.298575,1.0970303,0.04779592,0.15040559,0.50978816,0.46199223,10.730859,7.8566036,6.574221,4.9673567,0.21712898,1.6388322,13.900426,1.3117115,9.77659,1.6369827,2.9136906,6.9639444,1.5295064,10.624211,0.07817887,1.3639625,1.9338732,0.50349045,0.6472227,8.097061,-0.20391755,-111.78743,17.592981,1.1433408,583.7338,0.4112718,1171.2136,0.31781125,-121.39366,-0.7357536,1606.8846,0.192133,989.6587,0.30555838,-115.18046,-0.7622839,2708.5132,0.113935344,853.94904,0.4745158,-119.191124,-0.69172144,-12.962007,-1.3304036,27.680056,0.56778145,0.015086879,3.0251813,-0.007750977,-3.3169203,0.4129241,1.0304085,23.600777,0.8154531,12.059183,1.6872667,6.2277627,3.9799123,-0.04885528,-407.63837,-6.2061424,18.763369,-0.006209558,0.001103673,0.035374038,2.3864512,2.0092735,0.23192307,0.2615048,0.26375,0.37586355,-33.22665,-0.600000024,8,1,0,1
5,./voice\hiraga\condition3\c17.wav,0 days,0 days 00:00:12,33.39358,0.40528905,25.768105,26.903006,51.541286,25.773182,246.63133,185.06897,205.83136,163.33606,0.45444232,1.0691262,0.07055103,0.26499766,0.77181864,0.7012676,11.180709,6.6228566,8.191432,6.4886885,0.3351039,1.2918323,12.732247,1.8689704,9.79823,1.6360605,6.9018235,2.4751248,4.4207435,3.6354525,0.060640864,1.6430923,2.0538578,0.5283399,1.0117735,5.667487,0.4418622,48.52161,14.159951,1.384209,687.6833,0.55870944,1127.7964,0.31414717,-98.48915,-0.90966785,1693.9526,0.23669581,916.0289,0.35896736,-93.32037,-0.910656,2808.0989,0.1381767,848.10956,0.4577508,-96.00214,-0.8586542,-10.667521,-1.8734202,24.769463,0.79721874,0.004820333,7.806762,-0.006739695,-3.8535714,0.49281645,0.8882553,18.5682,1.4472625,10.872618,1.6344151,8.808583,2.0759609,2.7564714,6.394569,-4.9963937,15.020166,-0.009133704,0.001966405,0.09513547,2.9190993,2.596315,0.22387096,0.18707731,0.15703703,0.16363497,-27.938398,0,8,1,0,1
5,./voice\hiraga\condition3\c18.wav,0 days,0 days 00:00:11,32.664333,0.46872425,21.589197,26.89678,56.555023,34.965828,192.03188,179.62123,128.48836,114.8086,0.22378147,1.519862,0.044419162,0.07096274,0.37252608,0.3281069,5.909525,4.5468645,4.7879457,3.9961634,0.11634457,1.7620023,9.303463,2.190382,9.61053,1.4275337,8.351289,1.7401326,6.4392886,1.9284745,0.06266886,1.183275,2.0487623,0.6346044,-0.43727508,-13.06401,3.8743212,5.9390244,14.335965,1.1239252,709.63666,0.6365152,1176.7802,0.29531276,-148.79547,-0.5702865,1684.2599,0.25069654,990.564,0.32382354,-145.16869,-0.579102,2731.5984,0.1553311,915.6495,0.54516894,-146.11841,-0.56179816,-7.611399,-2.6311164,21.233751,0.8458214,0.010435835,3.3467686,-0.004868158,-4.837424,0.34403864,0.70921195,17.760983,1.6741589,7.7823997,2.3946724,10.866984,1.6649538,1.491005,10.248418,-8.45338,19.073013,-0.014393651,0.001747788,0.015880926,1.2738854,1.3748854,0.21,0.26867577,0.464375,0.6404097,-36.431103,-0.400000006,6,1,0,1
5,./voice\hiraga\condition3\c19.wav,0 days,0 days 00:00:11,28.770086,0.36470002,23.233133,26.432617,28.876976,5.6438427,154.79959,96.44168,159.87901,147.10614,0.30208692,1.3955715,0.048978418,0.10675859,0.46942025,0.42044184,11.963618,11.006012,8.045623,11.156407,0.20144661,1.8195978,15.038387,1.2271425,11.067464,1.3375065,6.330608,2.436071,3.1999972,4.6674337,0.054813836,1.3647828,1.8899591,0.68429357,2.5855715,1.8483866,1.7868668,8.104497,21.501154,0.70194435,531.6561,0.4378032,1177.4648,0.29355085,-125.60962,-0.72486484,1576.3684,0.19790947,937.5056,0.3445793,-125.38223,-0.68630934,2676.7996,0.11883078,868.7146,0.4379469,-128.69302,-0.6361662,-17.07911,-1.0184692,28.549955,0.5812901,0.019397177,2.1385083,-0.016289663,-1.7183353,0.44443396,1.0313338,27.663328,0.70264,14.965753,1.3071982,13.156118,1.4747652,1.0975546,18.53938,-7.599078,17.489264,-0.002013824,-0.001089881,0.017902158,1.6378527,1.1904762,0.35384616,0.32948768,0.46615383,0.7381113,-30.592127,-0.5,6,1,0,1
5,./voice\hiraga\condition3\c20.wav,0 days,0 days 00:00:11,32.967155,0.4513369,21.806328,26.582977,56.25029,34.443962,349.78647,451.07925,152.65517,134.3878,0.33833736,1.1425005,0.048194833,0.19272344,0.55583954,0.5076447,9.807845,8.857358,7.750042,8.009298,0.19939685,1.5978645,11.905628,1.7556276,7.4528527,2.3208785,6.643406,2.5202255,4.29411,3.9847202,0.049599174,1.2846218,1.8129845,0.5501537,1.9212618,2.5377824,1.9562418,10.1272135,15.266414,1.1064905,645.1875,0.48904103,1146.6184,0.3468807,-107.94677,-0.86541736,1639.4738,0.2243365,977.7108,0.37703288,-99.67772,-0.9213686,2738.6855,0.12826532,843.9328,0.5148874,-102.66382,-0.8572286,-8.572795,-2.2847035,23.380552,0.75979155,0.00337492,10.879654,-0.003588261,-6.296878,0.32495183,1.0694009,17.80409,1.3972282,8.990373,2.3699982,7.7308607,2.5278032,4.656198,4.5017004,-5.6832876,17.887035,-0.0089832,0.002470829,0.048396543,1.8198363,1.8298262,0.2915,0.2221773,0.2611111,0.33204567,-31.052904,-0.200000003,8,1,0,1
5,./voice\hiraga\condition3\c21.wav,0 days,0 days 00:00:13,27.051546,0.3328157,21.80723,26.63258,28.38535,6.5781193,126.487045,109.005424,119.06645,131.09169,0.19132672,1.207381,0.053318113,0.09517751,0.28946766,0.23614955,6.599278,4.8594065,4.962743,4.212644,0.11082671,1.785494,13.739555,1.2813879,9.823385,1.401396,5.1972985,2.7851014,3.327604,4.459756,0.07269358,1.4239393,1.8269151,0.6083987,1.5805905,2.9267464,4.1571736,5.200206,22.055311,0.64738536,572.9769,0.37618706,1254.0983,0.21773452,-143.89929,-0.5819777,1615.211,0.17906438,1007.90875,0.33506286,-143.08679,-0.5640387,2707.5906,0.11854748,851.99603,0.45979893,-145.55785,-0.52895355,-17.688765,-0.74105525,30.420996,0.48377743,0.009575294,4.5285025,-0.016332429,-1.4044169,0.29704696,0.83186984,28.896759,0.66977173,16.943789,0.9639932,9.320712,1.8219706,1.5562471,13.180686,-6.6453266,16.56607,-0.007890118,0.000504749,0.014276478,2.0015397,1.2383901,0.26125,0.3494974,0.60142857,1.0221397,-37.264133,0.699999988,8,1,0,1
