file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,SentimentScore,slideScore,POMSScore,activation,reward
21,./voice\tgtgtg\condition3\c01.wav,0 days,0 days 00:00:12,30.70012,0.3433815,22.55265,28.31443,36.502483,13.949833,624.36255,999.8661,240.24806,140.67825,0.4656347,1.1869453,0.07362234,0.14278316,0.8972757,0.82365334,11.09983,5.7975984,9.167567,5.3637667,0.31201452,1.6188955,15.766439,0.7071426,3.88872,2.6175766,-0.92895126,-17.32575,-12.769577,-1.0469444,0.09962657,1.1748687,2.1309147,0.49659812,-0.3548729,-12.444647,-1.5342996,-10.102107,14.159654,1.2181225,541.0647,0.47868377,1116.9456,0.23740053,-140.25824,-0.6504837,1601.136,0.2079809,830.8647,0.45523822,-134.31914,-0.6637182,2657.8516,0.12769958,771.5623,0.49120682,-135.25539,-0.6480679,-8.3928795,-1.4779705,18.061012,0.6935624,0.07790267,0.52547264,-0.02024192,-1.1840765,0.73402977,0.8013317,17.3224,0.8463759,3.240482,4.5120587,2.2972977,10.9270525,-20.278429,-0.8511364,-7.869766,17.390486,0.037620522,-0.010208384,0.096151926,1.7514596,2.2613065,0.14185186,0.13989513,0.32652172,0.6643179,-30.241251,0.100000001,10,1,1,0
21,./voice\tgtgtg\condition3\c02.wav,0 days,0 days 00:00:12,27.416573,0.3458107,20.78024,24.985218,35.088997,14.308758,214.45818,104.80544,266.82883,233.35193,0.4911257,1.2493118,0.07378468,0.10348935,1.010963,0.93717825,15.556388,7.7601533,12.488691,6.2110877,0.4939465,1.7402542,19.211622,0.5425086,7.107967,1.3719051,-0.810719,-15.045596,-12.669193,-0.98279613,0.14750597,1.1762812,2.5648727,0.5131663,-1.9522238,-2.1277456,-2.4624228,-8.317875,14.510999,1.6012456,539.2637,0.4528558,1209.36,0.2039561,-132.74812,-0.71531165,1621.3828,0.2140058,894.4873,0.3582915,-131.41711,-0.68128824,2670.1636,0.13534206,837.1209,0.56514,-131.99008,-0.66830856,-13.241428,-0.7549464,22.589523,0.50479084,0.096878745,0.39645013,-0.024851386,-0.7103231,1.163507,0.8703398,21.20939,0.62282085,6.9068494,2.048249,1.5259018,11.543933,-19.462194,-0.8495776,-10.815021,19.934748,0.032890525,-0.014633501,0.11615477,2.2518766,2.2632022,0.15148148,0.1167366,0.32863635,0.824529,-26.640213,-0.400000006,10,1,1,0
21,./voice\tgtgtg\condition3\c03.wav,0 days,0 days 00:00:13,33.454113,0.3764612,22.267473,29.861992,46.587948,24.320475,345.187,278.99338,267.62415,193.62529,0.5639453,1.1727736,0.083362035,0.23131527,1.0255424,0.94218034,14.821468,7.992262,11.134207,7.871964,0.51960623,1.7872368,15.272054,0.85785437,2.1769695,5.5498123,-4.034016,-3.5231874,-14.220218,-0.9253389,0.12590213,1.1277633,2.5214746,0.48001853,-1.4948641,-2.957447,0.46310472,44.572414,12.661053,1.4455981,641.04474,0.44890666,1202.3881,0.26405102,-140.68874,-0.65130144,1665.4592,0.21903476,977.5253,0.39860532,-134.82855,-0.6645126,2694.464,0.12767097,764.52814,0.45179912,-135.319,-0.6449552,-8.997713,-1.1509535,19.975721,0.5066479,0.087711066,0.38906488,-0.019315762,-1.270284,1.1889967,0.9480017,19.244118,0.7493825,-2.6995404,-5.864224,-9.15151,-2.1429443,-19.712517,-0.84038955,-7.308852,15.135077,0.044471562,-0.013064723,0.13561444,2.3864512,2.332815,0.13533333,0.14696333,0.32279998,0.57049114,-26.680347,-0.200000003,10,1,1,0
21,./voice\tgtgtg\condition3\c04.wav,0 days,0 days 00:00:11,37.5342,0.3305047,26.599289,35.288857,52.10436,25.50507,499.2981,662.3944,441.60147,552.4328,0.5888285,1.094794,0.09888519,0.27639487,1.1109238,1.0120386,18.90363,12.411646,15.59685,12.6920395,0.48891982,1.8191993,8.368871,1.8611358,2.3977797,5.969597,-3.1872532,-3.858978,-11.441524,-1.0942047,0.14012063,1.1791191,2.3828235,0.4839404,-2.452549,-1.679145,-5.5347104,-2.6713815,6.141321,2.9743001,737.61,0.4215856,1041.5768,0.32780066,-142.34055,-0.61538345,1784.8083,0.19444737,916.16724,0.46250787,-131.14081,-0.67792857,2804.854,0.11905232,757.6147,0.43772814,-130.94653,-0.6749524,-4.734106,-2.7420518,13.999119,0.9654471,0.07257892,0.4590299,-0.015234673,-1.7742159,1.052823,1.0949848,8.175375,2.263109,-0.9784984,-20.142418,-4.6305614,-3.7010012,-15.598534,-0.99543726,-4.6739974,12.147124,0.04392705,-0.009899437,0.18089876,3.00273,3.2051282,0.099999994,0.08934683,0.20718749,0.34950173,-28.002127,0.699999988,10,1,1,0
21,./voice\tgtgtg\condition3\c05_00.wav,0 days,0 days 00:00:12,30.925571,0.33136776,23.017353,28.909622,36.275593,13.25824,439.9914,470.74344,220.54433,229.15816,0.4015215,1.4376378,0.07961211,0.1318536,0.604965,0.52535284,11.416106,8.770517,9.4221735,8.244271,0.28660125,2.1999826,17.820349,0.6437134,2.4298022,3.5102105,-3.3132632,-4.337034,-13.235757,-1.120743,0.086261034,1.2968711,2.2100194,0.5502383,-1.4502459,-2.653087,2.0952137,8.36327,15.969815,1.1148398,604.9939,0.41086635,1219.6642,0.20837301,-152.52498,-0.554984,1631.087,0.2087081,893.4203,0.33018273,-148.60822,-0.560929,2725.1306,0.12799856,778.6604,0.47840613,-150.13138,-0.5328687,-9.475354,-0.9767716,20.385542,0.59753096,0.08121441,0.46961454,-0.020213034,-1.0099559,0.8263667,1.1034663,22.192394,0.6923335,-0.12797609,-94.18557,-6.2690864,-3.1608999,-18.186913,-1.0322641,-6.8252244,15.758986,0.037198953,-0.010916878,0.09028535,1.000834,2.3489933,0.10357142,0.14177985,0.34875,0.6111895,-29.935654,0.100000001,10,1,1,0
21,./voice\tgtgtg\condition3\c05_01.wav,0 days,0 days 00:00:12,41.230606,0.29797855,28.355656,47.492443,50.642857,22.2872,521.2341,823.29565,276.6238,122.15222,0.39490464,1.5651889,0.070623025,0.08436976,0.60461956,0.5339965,11.792507,10.12242,10.652454,6.7576814,0.30782437,2.2327101,16.04417,0.5573932,3.5007055,2.5751135,-1.5817811,-6.78297,-9.813056,-0.92321634,0.098103,1.454667,2.0184546,0.4168145,1.2376366,4.2904115,-1.5634105,-8.955595,1.2320992,14.549571,603.1843,0.50349665,1002.67224,0.31545714,-180.02205,-0.32365122,1699.7097,0.20140792,681.5366,0.57784647,-166.70044,-0.40917712,2699.7417,0.12964784,706.3007,0.38051653,-165.54343,-0.41894472,-8.207602,-1.0824898,17.165361,0.5686039,0.10233835,0.47173032,-0.023565996,-0.8707244,1.2553719,0.81319714,10.613243,1.2530684,-1.6111933,-7.3955073,4.2327476,4.7072515,-18.327074,-0.6276712,-9.670026,18.87783,0.036233097,-0.012347793,0.080314405,1.5012511,1.3400335,0.13562499,0.22535995,0.62799996,1.0274707,-29.478643,-0.300000012,10,1,1,0
21,./voice\tgtgtg\condition3\c06.wav,0 days,0 days 00:00:12,31.35739,0.31667563,22.39312,30.114603,39.040672,16.647552,455.6674,537.80505,279.47842,341.47552,0.41223326,1.3803729,0.07904344,0.12593605,0.65046895,0.5714255,10.324458,6.5966287,10.624576,8.109132,0.2828928,2.0366616,16.989841,0.62783325,2.8214285,4.43221,-1.4840658,-7.8621635,-11.332315,-1.0641782,0.14375758,0.8718761,2.2075427,0.5103586,-1.393534,-2.7441065,-4.331541,-3.9312162,9.94954,1.777527,596.1416,0.48561308,1182.2585,0.19065021,-156.96051,-0.5277602,1625.9379,0.21868062,876.5209,0.30675662,-150.64479,-0.5548239,2700.7593,0.13022469,829.6145,0.41993508,-151.60834,-0.5384256,-8.908049,-1.1057552,18.835032,0.6934329,0.08507328,0.47805804,-0.02053407,-0.7520298,0.85401636,0.97060746,21.617092,0.5541521,-4.796435,-3.5772686,0.12009444,157.69495,-15.19348,-1.192701,-8.150448,16.188118,0.039842226,-0.01268231,0.08658973,1.5012511,1.5088015,0.15944444,0.13993935,0.5793333,0.9727038,-30.032507,-0.699999988,10,1,1,0
21,./voice\tgtgtg\condition3\c07.wav,0 days,0 days 00:00:11,32.323364,0.30956164,23.950855,31.766945,37.75837,13.807514,362.8017,295.95514,196.40765,123.38375,0.63268137,1.1895736,0.08648324,0.3142347,1.0379273,0.95144403,16.333918,11.00003,12.800805,10.456524,0.5011006,1.6506745,13.100166,0.99297625,3.03607,3.9761505,-2.7683485,-5.639061,-11.201642,-1.1336033,0.12261472,1.1272309,2.1558704,0.5492024,-0.7855711,-5.30111,-1.4209974,-8.674246,12.601616,0.99965596,630.9445,0.42466286,1167.7966,0.2110598,-132.24126,-0.7020979,1682.0607,0.19796798,862.8271,0.47114745,-125.01708,-0.7185292,2724.066,0.1263682,835.14636,0.4867372,-126.31517,-0.6969301,-8.962852,-1.0283277,19.404493,0.5577648,0.07753578,0.48930728,-0.018772919,-1.0117068,1.0193561,0.94146377,16.872213,0.81526065,1.0211087,15.684624,-4.834931,-4.540486,-13.105812,-1.2365712,-5.758019,13.1702585,0.038139146,-0.01245866,0.16006252,2.5477707,2.933089,0.123749994,0.10267515,0.27130434,0.64564294,-26.667366,-0.400000006,10,1,1,0
21,./voice\tgtgtg\condition3\c08.wav,0 days,0 days 00:00:12,30.955976,0.41734397,20.218622,26.991846,46.609833,26.39121,372.86838,301.5919,143.62172,64.63134,0.29383442,1.2423034,0.08490051,0.13866512,0.39055464,0.3056541,8.213702,5.3470745,6.503432,7.6575584,0.16567434,2.1706126,16.300045,0.70969,3.0176444,3.874795,-1.1579683,-8.923761,-9.348412,-1.2363143,0.1182265,1.0919571,2.1903288,0.51000905,-1.5024691,-2.800175,-2.163957,-11.1677475,13.201661,1.7529383,707.448,0.43449068,1136.4995,0.27670366,-151.22899,-0.5561451,1763.9414,0.19871159,906.57355,0.37892282,-147.82698,-0.55928475,2787.2566,0.12466448,857.70807,0.44476536,-148.40672,-0.5485512,-10.404926,-1.3547463,21.374413,0.6227152,0.062769726,0.51797396,-0.018930335,-1.2368873,0.42419568,1.0335186,18.301353,0.9603638,4.309097,4.2834907,0.9338917,16.897495,-8.969112,-1.9477965,-7.8206034,16.521694,0.0374964,-0.009837961,0.06625043,1.2510426,1.6750419,0.1555,0.10679303,0.46277776,0.75764114,-34.715668,0.300000012,10,1,1,0
21,./voice\tgtgtg\condition3\c09_00.wav,0 days,0 days 00:00:11,33.377895,0.34664875,24.376583,30.906187,39.667187,15.290604,400.7584,528.8786,460.6381,931.9279,0.5518293,1.2235352,0.08282538,0.24083884,0.9502022,0.86737686,12.997184,8.941057,13.084001,10.9598675,0.44698912,1.7401203,17.862143,0.8229429,4.332527,2.8494396,0.60126376,22.818115,-9.252718,-1.3716655,0.09010619,1.2787915,2.0104787,0.560869,0.34673136,14.130223,-3.423832,-4.3182917,12.887752,1.451718,594.48083,0.41513684,1172.2588,0.24160253,-127.41239,-0.7332366,1627.2532,0.18629542,885.66986,0.40627614,-121.16742,-0.7417087,2685.9062,0.115391396,844.401,0.5166137,-121.01376,-0.7300694,-9.357264,-1.3702697,18.993958,0.77035797,0.07213931,0.45310462,-0.02316525,-0.8833161,0.94237596,1.0382595,21.623753,0.8808669,1.5702838,10.443539,2.5665195,7.3870506,-11.482167,-1.5191857,-8.67867,17.034845,0.038451973,-0.011907296,0.084582515,2.456779,2.287283,0.17719999,0.14801405,0.28095236,0.6483525,-26.752659,0.300000012,10,1,1,0
21,./voice\tgtgtg\condition3\c09_01.wav,0 days,0 days 00:00:11,34.411186,0.3713452,23.192957,30.88671,47.661057,24.4681,220.2672,99.94951,163.51668,167.719,0.32254118,1.4759064,0.0775252,0.094272755,0.4868403,0.4093151,11.103729,6.492092,9.091641,4.8809004,0.25324288,2.3746703,17.239944,0.6066393,5.8061895,1.6915128,-2.0157034,-5.581169,-8.246968,-1.3681437,0.09587858,1.287858,2.0556607,0.56956095,0.65007234,7.002392,2.0281005,6.453198,12.58425,2.104621,661.2033,0.40814152,1159.5581,0.2827894,-169.82935,-0.41370314,1737.3284,0.18651605,883.72864,0.4228073,-163.75105,-0.44631386,2775.9866,0.11744716,818.2056,0.4574276,-162.66101,-0.45446643,-9.952739,-1.6366276,18.476187,0.90912986,0.07060701,0.5002252,-0.019553509,-1.1431049,1.0788724,0.870209,17.473265,1.0694997,6.2494054,2.6419747,4.710216,4.0035152,-9.124939,-2.0960248,-9.529954,18.556023,0.03420824,-0.012878238,0.04680674,1.1828935,1.0054845,0.18636364,0.13539657,0.66076916,0.8150551,-29.1284,0.899999976,10,1,1,0
21,./voice\tgtgtg\condition3\c10.wav,0 days,0 days 00:00:12,33.844406,0.30886194,25.662184,31.166319,40.95598,15.293795,217.5217,215.19675,493.3718,762.28625,0.5504787,1.2457495,0.08243863,0.20059545,0.949479,0.86704034,13.622836,8.057217,9.860658,6.984986,0.3920116,1.6218215,15.941143,0.8757281,1.832443,7.042208,-1.8712804,-7.8791103,-7.917286,-1.7123567,0.08362357,1.4594468,1.9492537,0.5501665,0.25193232,21.553448,-1.5576895,-9.520421,10.338629,1.3954871,658.61255,0.43966764,1188.1425,0.22035381,-135.24597,-0.67600596,1678.6471,0.22382765,996.80914,0.37850398,-126.84336,-0.72031915,2711.947,0.11434107,836.3103,0.41499978,-129.09552,-0.68176895,-7.571196,-1.824753,20.771767,0.6104157,0.06201586,0.58206445,-0.01469042,-1.9606673,0.8972905,0.83950305,20.057686,0.8997877,-2.697267,-6.442202,-1.9345186,-10.969047,-10.240358,-1.8025482,-7.172602,15.47349,0.037779942,-0.011247288,0.081249714,1.9182652,2.0100503,0.18166666,0.2303741,0.3190909,0.6714361,-27.466654,-0.400000006,10,1,1,0
21,./voice\tgtgtg\condition3\c11.wav,0 days,0 days 00:00:12,34.338932,0.3944238,21.512924,34.321995,45.54152,24.028595,444.15552,483.3128,210.54292,138.06764,0.42807102,1.2484617,0.08495408,0.16753799,0.679204,0.5942499,10.924043,8.454435,10.075317,7.682626,0.29185414,2.1301239,11.540787,1.2021261,4.3746777,2.6251733,-1.4620523,-7.794585,-10.962994,-1.1602137,0.13041852,0.96709317,2.456686,0.4988886,-1.8987231,-1.9090945,-0.8647252,-13.029791,10.685765,1.6417524,638.8237,0.3976685,1146.3197,0.28369185,-156.89377,-0.5171736,1683.2634,0.19901802,888.861,0.39231917,-148.74681,-0.551651,2740.4468,0.12080635,853.48425,0.38249782,-147.79561,-0.5555866,-7.9992003,-1.5397742,17.528374,0.7969092,0.06937965,0.47561818,-0.023199657,-0.8779124,0.77374315,1.1713421,15.821607,1.1595279,-0.5563077,-27.617176,-3.325805,-5.2522388,-15.8195305,-1.1042757,-5.9934826,12.9210615,0.03953113,-0.011952309,0.10994618,2.001668,2.0990765,0.1196,0.11283545,0.37681818,0.4896509,-30.59151,-0.699999988,10,1,1,0
21,./voice\tgtgtg\condition3\c12.wav,0 days,0 days 00:00:12,34.90406,0.35359207,24.669184,32.48509,47.143593,22.47441,470.77173,395.72308,261.45413,274.03613,0.83915615,1.0521122,0.1050906,0.4717737,1.5365425,1.4314519,18.377422,9.134077,14.169588,10.102229,0.67760783,1.3564044,14.253024,1.182399,1.2313012,9.763442,-1.9281864,-8.586268,-12.307345,-1.1331193,0.09811978,1.3906733,2.020181,0.54788613,-0.5050145,-8.972186,-2.7477293,-4.657134,9.130939,1.6762922,617.04663,0.42759374,1129.0167,0.28838462,-116.25746,-0.8266678,1660.8857,0.21960504,930.9672,0.37948623,-105.25086,-0.88737065,2716.4937,0.122539274,820.65924,0.53741574,-104.89952,-0.87220675,-6.380433,-2.0241876,16.208204,0.8337533,0.07083957,0.46810445,-0.018295683,-1.271965,1.1759856,0.8643217,15.4322405,1.2962027,-0.9219573,-15.69329,-1.6225585,-12.673809,-15.082787,-1.1628735,-6.5878587,14.890788,0.03869922,-0.012435269,0.18548787,2.7522936,2.8475714,0.16558823,0.154238,0.19821428,0.299679,-25.013376,-0.600000024,10,1,1,0
21,./voice\tgtgtg\condition3\c13.wav,0 days,0 days 00:00:11,33.545628,0.3716538,23.219223,30.52181,41.774723,18.5555,466.3399,532.921,262.90558,366.98193,0.4997557,1.15057,0.085713275,0.19298093,0.9942026,0.90848935,12.849492,6.719525,9.988433,5.655012,0.38604823,1.6382966,16.996098,0.9057045,-0.47998643,-23.058136,0.19652322,71.55626,-9.542713,-1.2901971,0.10831788,1.2054154,2.3146875,0.5359075,-2.0229332,-2.0260777,-5.2660947,-3.3015487,8.154333,2.623486,625.12634,0.44099587,1190.5896,0.26798072,-135.9492,-0.6808644,1631.9579,0.2165874,962.7001,0.32104042,-127.74606,-0.733965,2702.9858,0.126392,837.1828,0.37573448,-128.46942,-0.7044876,-5.185373,-2.4786932,18.01788,0.7389932,0.06984114,0.47180238,-0.015567017,-1.6261556,0.84539944,0.9075567,20.013834,1.045488,-7.317283,-1.853795,-3.2545817,-5.9884553,-13.85479,-1.176469,-7.781675,15.635346,0.038510323,-0.013262699,0.11855329,2.2747953,2.1023767,0.16652174,0.13534525,0.32999998,0.74729514,-30.187551,0.300000012,10,1,1,0
21,./voice\tgtgtg\condition3\c14.wav,0 days,0 days 00:00:13,32.688118,0.35562816,23.02771,29.68747,38.867794,15.840084,393.62604,482.88516,220.23985,401.41086,0.33707026,1.358237,0.07120322,0.091670394,0.63427776,0.5630745,12.099983,8.442247,8.554092,6.0980296,0.20877251,2.0111272,18.277584,0.6000417,3.9280317,2.3781817,-2.1544628,-5.0143065,-10.321548,-1.0909424,0.07644464,1.360577,2.000632,0.622865,0.006655852,795.7197,-1.9278715,-8.338257,13.639929,1.354553,557.4743,0.42883554,1161.8096,0.24700907,-161.17592,-0.48082197,1577.9485,0.21635696,892.2966,0.28223154,-154.46642,-0.50842774,2681.5076,0.107993245,749.5883,0.37805176,-154.56805,-0.4988378,-10.186394,-1.136808,20.76912,0.5822144,0.071761645,0.48838392,-0.021540418,-0.77818465,0.6481892,0.88701475,19.90645,0.8685385,2.0149934,7.0486994,1.7806362,9.601401,-16.180553,-1.0787269,-9.712391,19.29007,0.034618665,-0.011996962,0.06372147,1.5396459,1.7027863,0.13636364,0.13894229,0.4281818,0.9920715,-31.776993,-0.300000012,10,1,1,0
21,./voice\tgtgtg\condition3\c15.wav,0 days,0 days 00:00:12,33.13056,0.29473302,27.185694,31.024466,39.540344,12.3546505,368.42383,408.49765,169.15361,105.9599,0.5721743,1.3375456,0.08585432,0.15556628,1.0587504,0.9728961,12.536719,7.239528,12.1304865,8.65018,0.4220759,1.7435983,16.670137,0.74102324,2.682001,4.3032107,-5.739889,-2.765509,-15.103427,-0.7781877,0.09170808,1.3181467,2.0298407,0.54453135,-1.3492054,-3.462237,-6.0114465,-1.8916487,7.601436,1.5891345,589.66016,0.49487334,1162.0896,0.23366646,-142.42131,-0.64187217,1625.4086,0.22390553,952.9889,0.41460845,-130.76802,-0.71170187,2685.8281,0.12876537,809.95526,0.42905995,-132.67911,-0.67721045,-8.507376,-1.1747092,19.916536,0.56033885,0.07583914,0.4354289,-0.022427691,-0.95330507,1.0682434,0.8384224,18.381893,0.8710905,-4.121106,-3.509607,-11.170302,-2.1123264,-22.678188,-0.6210452,-8.711575,16.652746,0.03954331,-0.01478452,0.0726898,1.4178482,1.3400335,0.25312498,0.337152,0.5,0.97627866,-26.972244,-0.600000024,10,1,1,0
21,./voice\tgtgtg\condition3\c16.wav,0 days,0 days 00:00:13,29.773136,0.32368714,23.336527,27.069021,34.26351,10.926985,279.18527,260.32452,229.15993,233.5006,0.5873524,1.1279022,0.099151716,0.2884166,1.0365357,0.937384,13.694639,8.304135,12.242982,8.468397,0.53974205,1.5545813,17.286997,0.82226735,3.5569592,3.143575,-3.295338,-4.273859,-18.525032,-0.782965,0.09881734,1.178574,2.0809858,0.62886226,-1.5289061,-2.5626457,-1.4412274,-12.371464,12.484937,1.4278153,607.9741,0.42256972,1246.2052,0.20374455,-115.47516,-0.8612621,1623.3226,0.20562634,917.6735,0.33997387,-112.5948,-0.8391391,2706.4272,0.11364701,801.48486,0.46002623,-113.41207,-0.8127839,-11.118383,-0.8581332,20.018393,0.6434601,0.07680052,0.39716864,-0.031066803,-0.58971053,1.074629,0.9015529,23.088604,0.69907045,0.18039218,73.24534,-4.42623,-4.334429,-25.774546,-0.6183895,-6.757821,13.466606,0.041483544,-0.013624477,0.10306914,2.3094687,2.7089784,0.15657142,0.1820195,0.22299999,0.5438453,-26.429682,0.300000012,8,1,1,0
21,./voice\tgtgtg\condition3\c17.wav,0 days,0 days 00:00:12,28.931913,0.36245126,18.966742,27.041069,36.212467,17.245726,440.51318,480.97153,346.71265,518.9978,0.3410697,1.3343921,0.08214,0.10677224,0.54979736,0.46765736,15.568176,12.546876,7.206082,6.7329426,0.21103644,2.1920104,14.824706,0.80274296,4.5691586,2.2326245,-0.6773498,-15.242044,-10.685337,-1.0042953,0.13143574,0.71489346,2.5611255,0.53910244,-2.6040945,-1.3648243,-1.5642068,-14.755984,11.423798,1.9434577,644.8537,0.43348205,1174.711,0.18428074,-166.46452,-0.45017815,1741.9948,0.2065315,943.81055,0.3783777,-163.25781,-0.45743755,2721.473,0.11637984,843.7085,0.6477151,-163.58115,-0.45132113,-9.189992,-0.9803856,18.576488,0.5624322,0.07345304,0.5381433,-0.019931277,-0.8135748,0.6529412,0.9648115,17.940504,0.8520786,2.2034104,8.069214,0.41321012,40.46131,-17.438482,-0.9751827,-7.806591,15.459493,0.03755877,-0.011429702,0.091221824,1.5012511,1.427372,0.12588234,0.10386976,0.67142856,1.4384509,-33.072544,0.200000003,8,1,1,0
21,./voice\tgtgtg\condition3\c18.wav,0 days,0 days 00:00:11,30.48508,0.3620529,19.807161,29.178867,35.7678,15.960638,328.97238,498.6278,293.78503,160.48958,0.2927731,1.3136095,0.076028325,0.11786651,0.4215638,0.3455355,10.375599,9.958754,7.3283863,6.2212944,0.17621288,2.1532788,18.620808,0.3930364,2.6014843,3.326807,-0.45204884,-19.115646,-10.833128,-1.054965,0.14254968,1.2530437,2.6317961,0.5201555,-1.7917131,-2.1231215,-6.3597913,-4.381666,5.5595164,5.267963,597.21185,0.40865773,1189.457,0.18899052,-168.04843,-0.42715895,1664.073,0.21376827,860.2438,0.36368605,-162.96132,-0.44938317,2752.7134,0.11465978,761.1721,0.4313554,-163.17809,-0.44385672,-10.232096,-0.9750582,19.109169,0.60373926,0.07979165,0.5281264,-0.021107582,-0.6800026,0.5934932,1.0411569,19.799603,0.5939641,1.642087,6.8907394,1.535175,8.248466,-18.660763,-0.91253215,-9.184649,17.781754,0.03836028,-0.014418506,0.07590315,0.9099181,1.5596331,0.11235294,0.10434836,0.40714285,0.6632183,-35.48874,0.100000001,10,1,1,0
21,./voice\tgtgtg\condition3\c19.wav,0 days,0 days 00:00:13,35.000675,0.3276518,25.009113,35.10173,44.253853,19.24474,429.4925,783.31586,368.4791,606.5978,0.54525816,1.3074898,0.09680455,0.1501089,0.91516566,0.8183611,13.319659,7.6111245,12.273108,7.984733,0.3570189,1.8138223,14.645911,0.8532705,1.1328555,9.049414,-3.9292364,-3.1505282,-11.755194,-0.9205219,0.10147599,1.1886805,1.8929547,0.49477175,-2.1755052,-1.9367275,-2.3633764,-8.395169,7.0440497,2.8557277,630.9082,0.49633574,1085.9492,0.26461548,-154.4304,-0.5218469,1648.055,0.21875077,892.9289,0.341534,-144.35634,-0.58922976,2720.9023,0.1304713,810.8722,0.4712528,-144.76953,-0.57447296,-4.2626,-2.1926935,15.390673,0.7472362,0.07066934,0.41190642,-0.011428569,-1.6566619,0.91513616,0.9510271,11.942449,1.3033408,-5.0384283,-2.695169,-10.1204815,-1.6121008,-13.86652,-1.0864586,-7.6066628,16.23007,0.043172438,-0.01304243,0.13801697,1.7705928,2.7237356,0.09314285,0.07474802,0.26454544,0.39417028,-29.15133,-0.699999988,10,1,1,0
